 BIL 20020827  6.72  4.54  0.06  0.28  0.38 296.5
 BIL 20020828  6.64  4.84  0.06  0.38  0.37 296.8
 BIL 20020829  6.59  5.60  0.15  0.59  0.22 295.8
 BIL 20020830  6.25  5.35  0.18  0.58  0.20 306.2
 BIL 20020831  6.30  4.61  0.13  0.34  0.32 300.6
 BIL 20020901  6.25  4.77  0.02  0.50  0.35 299.1
 BIL 20020902  6.36  5.26  0.18  0.51  0.23 291.9
 BIL 20020903  6.36  5.88  0.40  0.52  0.09 288.8
 BIL 20020904  6.09  5.11  0.11  0.61  0.23 295.6
 BIL 20020905  6.34  5.15  0.02  0.62  0.30 282.5
 BIL 20020906  6.50  4.23  0.05  0.32  0.28 273.2
 BIL 20020907  6.27  4.47  0.00  0.43  0.36 278.5
 BIL 20020908  5.83  3.14  0.00  0.10  0.40 292.6
 BIL 20020909  5.45  4.40  0.19  0.47  0.22 306.0
 BIL 20020910  5.81  5.53  0.58  0.42  0.00 286.4
 BIL 20020911  5.99  5.37  0.42  0.47  0.06 274.9
 BIL 20020912  6.04  5.75  0.59  0.41  0.00 269.6
 BIL 20020913  5.79  5.52  0.60  0.38  0.03 275.5
 BIL 20020914  5.53  5.14  0.54  0.40  0.04 282.7
 BIL 20020915  5.38  5.05  0.54  0.40  0.06 285.4
 BIL 20020916  5.27  4.32  0.12  0.56  0.24 286.5
 BIL 20020917  4.91  2.72  0.09  0.18  0.18 299.5
 BIL 20020918  4.79  2.72  0.00  0.16  0.39 301.6
 BIL 20020919  5.01  4.07  0.10  0.55  0.27 286.4
 BIL 20020920  5.08  4.24  0.34  0.39  0.15 278.2
 BIL 20020921  4.20  3.32  0.24  0.41  0.18 322.9
 BIL 20020922  4.64  4.03  0.15  0.60  0.25 291.8
 BIL 20020923  4.65  3.68  0.13  0.50  0.24 287.0
 BIL 20020924  4.38  3.20  0.03  0.46  0.31 297.1
 BIL 20020925  4.16  3.33  0.30  0.38  0.15 305.3
 BIL 20020926  4.19  3.34  0.04  0.58  0.29 298.1
 BIL 20020927  4.16  1.99  0.04  0.13  0.15 295.4
 BIL 20020928  3.87  3.11  0.29  0.37  0.19 308.9
 BIL 20020929  4.05  3.33  0.09  0.54  0.32 292.0
 BIL 20020930  3.79  3.08  0.10  0.54  0.28 303.7
 BIL 20021001  3.44  1.87  0.00  0.22  0.24 324.8
 BIL 20021002  3.52  2.65  0.35  0.26  0.12 313.5
 BIL 20021003  3.56  2.43  0.05  0.37  0.29 304.6
 BIL 20021004  3.49  1.93  0.00  0.23  0.25 304.3
 BIL 20021005  3.32  2.08  0.00  0.31  0.32 312.4
 BIL 20021006  3.43  2.84  0.13  0.54  0.27 298.1
 BIL 20021007  3.64  3.06  0.21  0.49  0.24 277.6
 BIL 20021008  3.45  2.75  0.38  0.31  0.11 285.3
 BIL 20021009  3.54  3.14  0.40  0.42  0.14 274.0
 BIL 20021010  3.29  2.77  0.23  0.49  0.21 286.6
 BIL 20021011  2.93  2.31  0.15  0.46  0.25 312.0
 BIL 20021012  2.74  2.39  0.40  0.40  0.13 325.0
 BIL 20021013  3.07  2.80  0.42  0.44  0.14 288.3
 BIL 20021014  2.99  2.56  0.38  0.39  0.14 288.8
 BIL 20021015  2.90  2.56  0.43  0.41  0.09 290.8
 BIL 20021016  2.90  2.46  0.28  0.46  0.19 285.5
 BIL 20021017  2.81  2.54  0.41  0.43  0.15 286.8
 BIL 20021018  2.70  2.25  0.31  0.42  0.16 291.0
 BIL 20021019  2.85  2.56  0.44  0.41  0.11 271.9
 BIL 20021020  2.72  2.16  0.15  0.48  0.24 278.0
 BIL 20021021  2.82  1.96  0.07  0.40  0.24 264.7
 BIL 20021022  2.72  1.81  0.25  0.21  0.14 268.0
 BIL 20021023  2.70  1.70  0.13  0.24  0.21 264.8
 BIL 20021024  2.71  2.35  0.43  0.38  0.10 258.3
 BIL 20021025  2.65  2.38  0.50  0.36  0.09 257.8
 BIL 20021026  2.55  2.27  0.54  0.34  0.03 260.9
 BIL 20021027  2.31  1.96  0.36  0.41  0.12 278.3
 BIL 20021028  2.10  1.22  0.04  0.21  0.28 296.1
 BIL 20021029  1.98  0.96  0.00  0.10  0.27 307.1
 BIL 20021030  1.97  1.16  0.16  0.14  0.20 302.2
 BIL 20021031  1.95  1.61  0.44  0.32  0.07 299.7
 BIL 20021101  1.88  1.81  0.70  0.30  0.00 303.5
 BIL 20021102  1.85  1.77  0.67  0.32  0.00 301.4
 BIL 20021103  1.86  1.74  0.53  0.39  0.08 294.7
 BIL 20021104  1.92  1.65  0.32  0.43  0.18 280.3
 BIL 20021105  1.90  1.72  0.39  0.45  0.16 277.8
 BIL 20021106  1.85  1.64  0.26  0.51  0.24 278.1
 BIL 20021107  1.83  1.51  0.00  0.62  0.37 275.0
 BIL 20021108  1.70  1.13  0.00  0.35  0.36 289.1
 BIL 20021109  1.51  1.17  0.01  0.53  0.35 316.9
 BIL 20021110  1.49  1.07  0.13  0.35  0.28 315.6
 BIL 20021111  1.46  1.20  0.09  0.55  0.31 315.8
 BIL 20021112  1.48  1.13  0.03  0.50  0.34 305.7
 BIL 20021113  1.42  1.18  0.16  0.50  0.28 311.1
 BIL 20021114  1.43  1.10  0.09  0.46  0.31 304.0
 BIL 20021115  1.44  1.14  0.25  0.38  0.22 296.6
 BIL 20021116  1.51  1.26  0.08  0.57  0.32 276.1
 BIL 20021117  1.43  1.14  0.08  0.51  0.32 286.9
 BIL 20021118  1.30  1.05  0.03  0.56  0.35 308.4
 BIL 20021119  1.30  0.96  0.03  0.43  0.37 304.9
 BIL 20021120  1.39  1.08  0.12  0.44  0.30 280.0
 BIL 20021121  1.32  1.22  0.48  0.42  0.09 290.9
 BIL 20021122  1.31  0.93  0.00  0.44  0.34 289.1
 BIL 20021123  1.18  0.79  0.24  0.22  0.16 313.5
 BIL 20021124  1.05  0.94  0.56  0.34  0.02 346.4
 BIL 20021125  0.99  0.78  0.34  0.31  0.15 359.2
 BIL 20021126  0.93  0.85  0.51  0.39  0.08 379.7
 BIL 20021127  0.96  0.85  0.35  0.46  0.17 360.1
 BIL 20021128  1.03  0.93  0.38  0.45  0.17 331.7
 BIL 20021129  1.08  0.90  0.31  0.39  0.19 313.2
 BIL 20021130  1.03  0.95  0.47  0.42  0.11 322.3
 BIL 20021201  1.03  0.93  0.39  0.44  0.17 319.8
 BIL 20021202  1.00  0.73  0.06  0.46  0.27 325.7
 BIL 20021203  0.94  0.52  0.11  0.13  0.21 342.4
 BIL 20021204  0.94  0.78  0.38  0.37  0.09 337.2
 BIL 20021205  0.96  0.90  0.55  0.38  0.07 327.7
 BIL 20021206  1.02  0.92  0.33  0.47  0.21 304.1
 BIL 20021207  1.00  0.89  0.42  0.41  0.12 306.6
 BIL 20021208  0.94  0.85  0.44  0.42  0.12 323.4
 BIL 20021209  0.97  0.90  0.50  0.39  0.11 312.9
 BIL 20021210  0.97  0.83  0.15  0.55  0.28 309.9
 BIL 20021211  0.85  0.69  0.11  0.52  0.30 353.8
 BIL 20021212  0.86  0.59  0.11  0.30  0.31 348.1
