 BDL 20020806  7.17  6.14  0.15  0.53  0.32 338.5
 BDL 20020807  6.83  5.66  0.07  0.59  0.30 350.5
 BDL 20020808  6.84  5.02  0.00  0.41  0.44 348.3
 BDL 20020809  7.13  6.38  0.21  0.64  0.16 335.0
 BDL 20020810  8.18  6.97  0.11  0.62  0.25 296.7
 BDL 20020811  7.81  6.63  0.12  0.58  0.28 306.6
 BDL 20020812  7.71  6.25  0.11  0.54  0.26 308.2
 BDL 20020813  7.98  6.74  0.12  0.58  0.27 297.3
 BDL 20020814  7.78  6.64  0.14  0.58  0.26 301.8
 BDL 20020815  7.75  6.01  0.07  0.50  0.30 300.9
 BDL 20020816  8.12  6.12  0.00  0.50  0.36 288.1
 BDL 20020817  7.70  6.34  0.09  0.65  0.17 298.7
 BDL 20020818  7.68  5.42  0.00  0.46  0.30 297.6
 BDL 20020819  7.31  6.68  0.33  0.61  0.05 308.3
 BDL 20020820  7.49  5.34  0.05  0.40  0.32 299.7
 BDL 20020821  6.95  6.27  0.30  0.59  0.10 317.0
 BDL 20020822  7.60  6.35  0.10  0.65  0.18 291.7
 BDL 20020823  6.86  4.45  0.02  0.41  0.20 315.6
 BDL 20020824  7.24  2.74  0.00  0.05  0.08 298.6
 BDL 20020825  6.92  5.13  0.00  0.43  0.43 308.3
 BDL 20020826  6.88  6.07  0.19  0.65  0.15 307.4
 BDL 20020827  7.00  5.16  0.00  0.57  0.22 299.9
 BDL 20020828  7.17  4.86  0.02  0.48  0.17 291.9
 BDL 20020829  7.32  2.55  0.00  0.00  0.08 284.7
 BDL 20020830  6.95  2.82  0.00  0.00  0.22 294.5
 BDL 20020831  6.69  5.03  0.10  0.55  0.12 300.9
 BDL 20020901  6.55  5.41  0.30  0.48  0.07 303.5
 BDL 20020902  6.32  2.73  0.00  0.08  0.17 309.9
 BDL 20020903  6.31  4.37  0.01  0.39  0.35 307.2
 BDL 20020904  6.57  5.42  0.09  0.59  0.26 294.2
 BDL 20020905  6.23  5.49  0.27  0.59  0.10 304.3
 BDL 20020906  6.06  5.67  0.45  0.53  0.02 308.7
 BDL 20020907  6.10  5.43  0.28  0.52  0.20 303.3
 BDL 20020908  6.30  5.76  0.36  0.55  0.09 292.7
 BDL 20020909  6.68  6.09  0.29  0.64  0.07 275.1
 BDL 20020910  6.82  6.14  0.25  0.63  0.12 267.7
 BDL 20020911  6.40  4.26  0.00  0.32  0.40 279.0
 BDL 20020912  5.34  4.80  0.29  0.56  0.15 321.1
 BDL 20020913  5.32  4.66  0.13  0.67  0.20 318.5
 BDL 20020914  5.62  4.27  0.00  0.59  0.25 300.3
 BDL 20020915  5.95  2.89  0.00  0.13  0.23 282.9
 BDL 20020916  5.79  2.42  0.00  0.02  0.22 286.3
 BDL 20020917  5.40  4.55  0.18  0.55  0.21 299.1
 BDL 20020918  5.48  5.06  0.37  0.60  0.02 292.2
 BDL 20020919  5.36  4.26  0.19  0.49  0.16 293.9
 BDL 20020920  5.58  4.57  0.18  0.56  0.14 280.6
 BDL 20020921  5.52  4.65  0.20  0.59  0.12 279.1
 BDL 20020922  5.32  3.84  0.07  0.44  0.25 284.6
 BDL 20020923  5.13  2.80  0.02  0.19  0.26 289.5
 BDL 20020924  5.08  4.12  0.12  0.60  0.16 287.7
 BDL 20020925  5.18  4.38  0.27  0.55  0.07 279.0
 BDL 20020926  5.35  3.00  0.07  0.15  0.27 267.9
 BDL 20020927  5.51  2.02  0.00  0.01  0.11 257.5
 BDL 20020928  5.20  4.17  0.15  0.50  0.23 266.4
 BDL 20020929  5.06  4.40  0.22  0.60  0.14 268.6
 BDL 20020930  4.78  3.75  0.15  0.44  0.27 277.5
 BDL 20021001  4.70  4.14  0.23  0.57  0.19 277.5
 BDL 20021002  4.80  3.29  0.12  0.30  0.28 268.7
 BDL 20021003  5.01  2.81  0.10  0.17  0.19 255.1
 BDL 20021004  4.88  2.52  0.03  0.17  0.20 257.0
 BDL 20021005  4.63  2.66  0.02  0.24  0.26 264.7
 BDL 20021006  4.50  3.68  0.49  0.29  0.01 266.9
 BDL 20021007  4.45  2.29  0.02  0.17  0.21 265.0
 BDL 20021008  3.85  3.29  0.41  0.38  0.10 294.5
 BDL 20021009  3.87  2.71  0.25  0.26  0.16 289.3
 BDL 20021010  3.73  2.60  0.13  0.35  0.22 293.6
 BDL 20021011  3.68  1.53  0.02  0.05  0.14 292.5
 BDL 20021012  3.67  1.26  0.00  0.00  0.07 288.5
 BDL 20021013  3.67  1.97  0.03  0.20  0.21 283.8
 BDL 20021014  3.45  3.28  0.64  0.35  0.00 294.2
 BDL 20021015  3.36  2.89  0.53  0.32  0.00 295.9
 BDL 20021016  3.45  1.12  0.00  0.00  0.02 284.1
 BDL 20021017  3.27  2.44  0.14  0.42  0.22 292.0
 BDL 20021018  2.97  2.47  0.28  0.38  0.26 312.4
 BDL 20021019  2.91  1.47  0.06  0.15  0.15 312.8
 BDL 20021020  2.78  2.40  0.35  0.40  0.19 319.9
 BDL 20021021  2.86  2.25  0.31  0.34  0.16 307.5
 BDL 20021022  2.76  2.09  0.24  0.36  0.17 312.1
 BDL 20021023  2.82  1.76  0.08  0.23  0.30 300.5
 BDL 20021024  2.73  2.17  0.19  0.42  0.26 303.7
 BDL 20021025  2.62  1.74  0.21  0.25  0.15 309.2
 BDL 20021026  2.59  0.92  0.00  0.00  0.09 306.2
 BDL 20021027  2.43  2.14  0.41  0.37  0.17 318.1
 BDL 20021028  2.39  1.45  0.02  0.26  0.31 316.5
 BDL 20021029  2.49  1.98  0.38  0.32  0.09 300.0
 BDL 20021030  2.56  1.33  0.00  0.16  0.27 288.5
 BDL 20021031  2.21  1.71  0.23  0.38  0.20 324.1
 BDL 20021101  2.04  1.23  0.05  0.24  0.27 342.4
 BDL 20021102  1.85  1.24  0.12  0.24  0.33 368.6
 BDL 20021103  1.94  1.78  0.43  0.46  0.11 347.2
 BDL 20021104  2.02  1.08  0.07  0.18  0.16 327.7
 BDL 20021105  2.14  1.59  0.24  0.36  0.14 305.8
 BDL 20021106  2.29  0.91  0.00  0.00  0.20 282.6
 BDL 20021107  1.84  1.67  0.47  0.34  0.19 337.3
 BDL 20021108  1.96  1.70  0.21  0.53  0.25 313.3
 BDL 20021109  2.00  1.42  0.08  0.39  0.27 302.6
 BDL 20021110  1.97  1.03  0.00  0.17  0.26 302.4
 BDL 20021111  2.12  0.98  0.00  0.09  0.23 279.4
 BDL 20021112  2.00  0.68  0.00  0.00  0.06 289.5
 BDL 20021113  1.96  0.78  0.05  0.03  0.08 290.5
 BDL 20021114  1.69  1.29  0.24  0.33  0.23 326.0
 BDL 20021115  1.77  1.17  0.06  0.34  0.27 309.2
 BDL 20021116  1.74  0.56  0.00  0.00  0.01 308.6
 BDL 20021117  1.92  0.65  0.00  0.00  0.05 276.0
 BDL 20021118  1.57  1.14  0.15  0.26  0.39 328.8
 BDL 20021119  1.83  1.07  0.00  0.24  0.31 281.6
 BDL 20021120  1.66  1.08  0.06  0.32  0.26 304.7
 BDL 20021121  1.66  0.87  0.00  0.19  0.24 300.0
 BDL 20021122  1.67  0.61  0.00  0.01  0.10 295.1
 BDL 20021123  1.40  1.05  0.26  0.25  0.28 342.4
 BDL 20021124  1.53  1.18  0.20  0.37  0.26 310.6
 BDL 20021125  1.61  0.96  0.08  0.25  0.19 292.7
 BDL 20021126  1.63  1.32  0.20  0.46  0.22 285.7
 BDL 20021127  1.37  0.57  0.00  0.00  0.24 331.1
 BDL 20021128  1.29  1.16  0.36  0.44  0.20 346.2
 BDL 20021129  1.42  0.75  0.04  0.18  0.20 314.5
 BDL 20021130  1.27  0.63  0.00  0.07  0.34 347.3
 BDL 20021201  1.10  0.92  0.19  0.39  0.40 395.7
 BDL 20021202  1.36  0.65  0.00  0.15  0.18 319.5
 BDL 20021203  1.22  1.09  0.41  0.32  0.27 349.0
 BDL 20021204  1.23  1.11  0.45  0.38  0.16 344.9
 BDL 20021205  1.38  0.66  0.00  0.15  0.19 305.5
 BDL 20021206  1.30  0.82  0.04  0.24  0.37 319.8
 BDL 20021207  1.32  1.19  0.39  0.46  0.15 313.2
 BDL 20021208  1.26  0.86  0.07  0.36  0.26 324.1
 BDL 20021209  1.19  1.13  0.59  0.40  0.01 341.3
 BDL 20021210  1.39  1.22  0.27  0.50  0.23 293.9
 BDL 20021211  1.36  0.83  0.15  0.25  0.11 297.8
 BDL 20021212  1.31  0.52  0.01  0.00  0.19 307.6
